year,month,day,event,start,end
2010,03,14,XRA,228,241
2010,03,14,RSP,340,343
2010,03,14,XRA,407,424
2010,03,14,FLA,419,428
2010,03,14,RSP,447,453
2010,03,14,RSP,449,452
2010,03,14,XRA,520,529
2010,03,14,FLA,523,529
2010,03,14,XRA,543,551
2010,03,14,RSP,551,811
2010,03,14,RSP,600,600
2010,03,14,FLA,654,703
2010,03,14,XRA,745,759
2010,03,14,RSP,945,945
2010,03,14,XRA,1147,1230
2010,03,14,XRA,1704,1722
2010,03,14,RSP,1742,1743
2010,03,14,RSP,2017,2113
2010,03,14,RSP,2032,2040
2010,03,14,RSP,2300,2302
2010,03,15,RSP,136,136
2010,03,15,RSP,218,219
2010,03,15,XRA,334,341
2010,03,15,XRA,349,359
2010,03,15,RSP,747,749
2010,03,15,RSP,748,749
2010,03,15,XRA,834,846
2010,03,15,RSP,1430,1600
2010,03,15,XRA,1800,1806
2010,03,15,XRA,2054,2100
2010,03,15,XRA,2149,2156
2010,03,17,XRA,1246,1302
2010,03,17,XRA,1521,1528
2010,03,18,RSP,16,16
2010,03,18,RSP,17,17
2010,03,18,XRA,543,628
2010,03,18,XRA,1109,1118
2010,03,18,RSP,1119,1121
2010,03,18,XRA,1233,1306
2010,03,18,XRA,1408,1415
2010,03,18,XRA,1434,1450
2010,03,18,XRA,1800,1820
2010,03,18,XRA,2243,2251
2010,03,18,XRA,2256,2315
2010,03,18,FLA,2305,2316
2010,03,18,RSP,2305,2307
2010,03,18,RSP,2311,2314
2010,03,19,RSP,448,451
2010,03,19,XRA,455,504
2010,03,19,XRA,832,845
2010,03,19,FLA,833,837
2010,03,19,RSP,847,848
2010,03,19,RSP,1207,1207
2010,03,20,XRA,2145,2207
2010,03,20,XRA,2304,2322
2010,03,20,FLA,2311,2323
2010,03,20,FLA,2312,2325
2010,03,21,XRA,9,25
2010,03,21,XRA,42,48
2010,03,21,XRA,112,133
2010,03,21,FLA,122,127
2010,03,21,XRA,221,238
2010,03,21,XRA,447,518
2010,03,21,XRA,556,603
2010,03,21,XRA,831,916
2010,03,21,FLA,903,926
2010,03,21,RSP,910,915
2010,03,21,RSP,1100,1100
2010,03,21,XRA,1426,1442
2010,03,21,XRA,1752,1831
2010,03,21,XRA,2006,2017
2010,03,21,RSP,2302,2310
2010,03,21,XRA,2340,2348
2010,03,22,XRA,9,14
2010,03,22,XRA,139,148
2010,03,22,XRA,410,419
2010,03,22,XRA,1607,1613
2010,03,23,XRA,859,917
2010,03,23,XRA,1444,1449
2010,03,23,XRA,1858,2000
2010,03,23,XRA,2258,2303
2010,03,24,XRA,1326,1334
2010,03,24,XRA,1355,1401
2010,03,24,XRA,1431,1441
2010,03,24,XRA,1609,1619
2010,03,24,RBR,2104,2104
2010,03,24,RBR,2105,2105
2010,03,24,RBR,2115,2116
2010,03,24,RBR,2151,2151
2010,03,25,RSP,124,125
2010,03,25,RSP,129,135
2010,03,25,XRA,351,455
2010,03,25,RSP,648,648
2010,03,25,XRA,752,758
2010,03,25,RSP,827,831
2010,03,25,XRA,1053,1116
2010,03,25,RNS,1256,1259
2010,03,25,XRA,1403,1425
2010,03,25,FLA,1409,1427
2010,03,25,XRA,1432,1443
2010,03,25,XRA,1500,1509
2010,03,25,XRA,2239,2247
2010,03,26,RSP,13,13
2010,03,26,RSP,50,59
2010,03,26,RSP,119,119
2010,03,26,XRA,214,241
2010,03,26,RSP,1225,1225
2010,03,26,RSP,1253,1253
2010,03,26,XRA,1904,1934
2010,03,26,XRA,2108,2119
2010,03,26,XRA,2234,2242
2010,03,26,XRA,2334,2341
2010,03,27,XRA,8,15
2010,03,27,RSP,10,10
2010,03,27,XRA,140,147
2010,03,27,XRA,149,154
2010,03,27,XRA,434,441
2010,03,27,XRA,512,518
2010,03,27,XRA,754,800
2010,03,27,RBR,755,756
2010,03,27,FLA,756,810
2010,03,27,RSP,938,938
2010,03,27,XRA,940,946
2010,03,27,XRA,1005,1018
2010,03,27,RSP,1152,1152
2010,03,27,RSP,1211,1216
2010,03,27,XRA,1217,1224
2010,03,27,RSP,1253,1253
2010,03,27,XRA,1303,1322
2010,03,27,RSP,1337,1340
2010,03,27,RSP,1449,0
2010,03,27,RSP,1528,1528
2010,03,27,XRA,1823,1833
2010,03,27,FLA,1826,1838
2010,03,27,RSP,1844,1845
2010,03,27,RSP,2157,2201
2010,03,28,XRA,124,132
2010,03,28,RSP,152,152
2010,03,28,RSP,250,252
2010,03,28,RSP,306,308
2010,03,28,RSP,324,324
2010,03,28,XRA,327,339
2010,03,28,RSP,416,417
2010,03,28,RSP,514,514
2010,03,28,XRA,539,548
2010,03,28,RNS,600,1200
2010,03,28,RSP,601,602
2010,03,28,XRA,932,940
2010,03,28,RSP,935,935
2010,03,28,FLA,936,942
2010,03,28,RSP,950,953
2010,03,28,RSP,1023,1029
2010,03,28,XRA,1047,1058
2010,03,28,XRA,1139,1154
2010,03,28,RBR,1303,1303
2010,03,28,RBR,1315,1317
2010,03,28,RBR,1425,1425
2010,03,28,RBR,1524,1524
2010,03,28,RBR,1531,1532
2010,03,28,RBR,1812,1813
2010,03,28,RSP,1812,1814
2010,03,28,RBR,1814,1814
2010,03,28,RBR,1859,1859
2010,03,28,RBR,1901,1902
2010,03,28,RBR,1903,1903
2010,03,28,RBR,1956,1956
2010,03,28,RBR,1958,1958
2010,03,28,RSP,2038,2038
2010,03,28,RSP,2118,2120
2010,03,28,RBR,2245,2245
2010,03,28,RSP,2256,2257
2010,03,28,RSP,2257,2258
2010,03,29,RSP,58,58
2010,03,29,RBR,101,101
2010,03,29,RSP,216,217
2010,03,29,RSP,357,357
2010,03,29,RSP,509,510
2010,03,29,RNS,600,1200
2010,03,29,RSP,952,956
2010,03,29,RSP,1312,1319
2010,03,29,RSP,1447,1448
2010,03,29,RBR,1551,1551
2010,03,29,RBR,1615,1616
2010,03,29,RSP,1624,1624
2010,03,29,RBR,1635,1635
2010,03,29,RBR,1652,1653
2010,03,29,RBR,1803,1805
2010,03,29,RBR,2011,2013
2010,03,30,RSP,308,309
2010,03,30,RBR,419,419
2010,03,30,RSP,520,1009
2010,03,30,RSP,650,1113
2010,03,30,RBR,744,744
2010,03,30,RBR,749,749
2010,03,30,RNS,848,939
2010,03,30,RBR,926,929
2010,03,30,RSP,1232,1232
2010,03,30,XRA,1235,1244
2010,03,30,RSP,1323,1323
2010,03,30,RSP,1537,1537
2010,03,30,RSP,2204,2204
2010,03,30,RBR,2245,2245
2010,03,31,RSP,45,46
2010,03,31,RSP,449,449
2010,03,31,RSP,723,723
2010,03,31,RSP,1023,1045
2010,03,31,RBR,1144,1144
2010,03,31,RSP,1249,1250
2010,03,31,RSP,1535,1536
2010,03,31,RSP,1849,1850
2010,04,01,DSF,30,1355
2010,04,02,XRA,2357,4
2010,04,03,FLA,2,5
2010,04,03,DSF,24,1456
2010,04,03,XRA,904,1058
2010,04,03,RSP,1034,1036
2010,04,05,XRA,43,53
2010,04,05,XRA,845,853
2010,04,05,RSP,1018,1019
2010,04,05,XRA,1119,1128
2010,04,05,XRA,1244,1254
2010,04,05,XRA,1652,1708
2010,04,05,RSP,1931,1932
2010,04,06,XRA,353,410
2010,04,06,RSP,801,801
2010,04,06,RSP,859,859
2010,04,06,RSP,1008,1008
2010,04,06,RSP,1152,1153
2010,04,06,RSP,1226,1227
2010,04,06,RSP,1308,1310
2010,04,08,XRA,230,350
2010,04,09,XRA,444,502
2010,04,09,FLA,448,456
2010,04,09,XRA,2018,2023
2010,04,09,XRA,2032,2040
2010,04,13,RSP,19,19
2010,04,13,EPL,215,1003
2010,04,13,XRA,439,449
2010,04,13,RSP,440,440
2010,04,13,RSP,722,722
2010,04,13,RSP,1415,1423
2010,04,17,XRA,437,712
2010,04,17,XRA,2134,416
2010,04,20,RSP,902,902
2010,04,24,XRA,2256,2307
2010,04,28,RSP,2344,2344
2010,04,29,RSP,614,619
2010,04,29,RSP,722,722
2010,04,29,RSP,854,854
2010,04,29,RSP,1358,1400
2010,04,29,RSP,1501,1502
2010,04,29,RSP,1524,1524
2010,04,30,XRA,17,27
2010,04,30,XRA,1928,1938
2010,05,01,XRA,134,143
2010,05,01,FLA,137,154
2010,05,01,XRA,523,531
2010,05,01,FLA,618,625
2010,05,01,XRA,948,959
2010,05,01,RSP,1719,1719
2010,05,01,RSP,2006,2009
2010,05,01,RSP,2224,2225
2010,05,02,RSP,104,104
2010,05,02,RSP,105,105
2010,05,02,RSP,106,106
2010,05,02,RSP,400,400
2010,05,02,RSP,401,401
2010,05,02,XRA,603,618
2010,05,02,XRA,1002,1015
2010,05,02,XRA,1509,1520
2010,05,02,XRA,1622,1629
2010,05,02,XRA,1755,1810
2010,05,02,XRA,2055,2103
2010,05,02,XRA,2142,2158
2010,05,03,RSP,529,529
2010,05,03,XRA,1252,1302
2010,05,03,XRA,1338,1343
2010,05,03,XRA,1338,1343
2010,05,03,XRA,1500,1507
2010,05,03,XRA,2150,2156
2010,05,03,RSP,2246,2246
2010,05,03,RSP,2248,2248
2010,05,04,XRA,442,449
2010,05,04,RSP,632,633
2010,05,04,RSP,916,916
2010,05,04,XRA,1100,1132
2010,05,04,XRA,1205,1212
2010,05,04,XRA,1239,1251
2010,05,04,XRA,1413,1425
2010,05,04,XRA,1615,1634
2010,05,04,FLA,1624,1643
2010,05,04,XRA,1911,34
2010,05,05,XRA,55,111
2010,05,05,XRA,709,720
2010,05,05,XRA,835,841
2010,05,05,DSF,1007,443
2010,05,05,XRA,1137,1158
2010,05,05,XRA,1300,1307
2010,05,05,XRA,1611,1629
2010,05,05,XRA,1713,1722
2010,05,05,FLA,1717,1735
2010,05,05,XRA,1838,1848
2010,05,06,XRA,1509,1517
2010,05,07,XRA,30,36
2010,05,07,XRA,555,600
2010,05,07,FLA,558,604
2010,05,07,XRA,729,802
2010,05,07,FLA,738,834
2010,05,07,XRA,2249,2303
2010,05,08,XRA,58,110
2010,05,08,XRA,131,146
2010,05,08,XRA,318,327
2010,05,08,XRA,451,504
2010,05,08,FLA,455,532
2010,05,08,RBR,456,458
2010,05,08,RBR,456,458
2010,05,08,RSP,458,502
2010,05,08,XRA,837,857
2010,05,08,XRA,915,923
2010,05,08,XRA,1011,1023
2010,05,08,XRA,1140,1155
2010,05,08,RSP,1508,1509
2010,05,08,XRA,1841,1914
2010,05,08,XRA,2004,2018
2010,05,08,RSP,2006,2006
2010,05,09,XRA,1523,1614
2010,05,09,RSP,2007,2007
2010,05,09,RSP,2008,2008
2010,05,09,XRA,2050,2144
2010,05,10,XRA,1059,1115
2010,05,11,XRA,839,847
2010,05,11,FLA,842,850
2010,05,11,XRA,1933,2042
2010,05,12,XRA,208,229
2010,05,12,XRA,1352,1419
2010,05,13,XRA,349,359
2010,05,22,FLA,1452,1503
2010,05,22,XRA,2139,2152
2010,05,23,XRA,509,521
2010,05,23,XRA,1652,2008
2010,05,23,XRA,2134,2145
2010,05,24,XRA,1305,1550
2010,05,24,RSP,2320,2320
2010,05,25,FLA,652,656
2010,05,25,RSP,1307,1308
2010,05,25,XRA,1546,1555
2010,05,25,FLA,1550,1558
2010,05,26,RSP,300,302
2010,05,27,XRA,2300,2325
2010,05,29,RSP,1254,1255
2010,06,02,FLA,852,900
2010,06,02,FLA,910,918
2010,06,02,LPS,920,0
2010,06,02,FLA,959,1019
2010,06,02,FLA,1053,1055
2010,06,02,DSF,1709,455
2010,06,02,XRA,1841,1850
2010,06,02,XRA,2249,2300
2010,06,03,FLA,158,201
2010,06,03,XRA,1128,1145
2010,06,03,XRA,1230,1236
2010,06,03,XRA,1332,1343
2010,06,03,XRA,1349,1402
2010,06,06,RSP,59,59
2010,06,06,RSP,100,100
2010,06,06,XRA,250,301
2010,06,06,RSP,1032,1033
2010,06,07,XRA,627,634
2010,06,07,FLA,629,637
2010,06,07,XRA,1915,1931
2010,06,08,XRA,1128,1143
2010,06,08,RSP,1144,1144
2010,06,08,XRA,1249,1258
2010,06,08,RSP,1337,1343
2010,06,08,XRA,1343,1356
2010,06,09,XRA,7,107
2010,06,09,XRA,436,536
2010,06,09,RSP,454,455
2010,06,09,FLA,507,530
2010,06,09,RSP,528,528
2010,06,09,XRA,839,853
2010,06,09,XRA,1328,1334
2010,06,09,XRA,1335,1350
2010,06,09,XRA,1941,1954
2010,06,09,XRA,2015,2030
2010,06,09,XRA,2053,2102
2010,06,09,XRA,2231,2312
2010,06,10,RSP,120,120
2010,06,10,RSP,121,121
2010,06,11,XRA,1051,1058
2010,06,11,XRA,1158,1204
2010,06,11,RSP,1418,1418
2010,06,11,XRA,2034,2054
2010,06,11,RSP,2037,2042
2010,06,11,RSP,2323,2323
2010,06,11,XRA,2356,4
2010,06,12,XRA,30,102
2010,06,12,RBR,54,57
2010,06,12,RBR,55,56
2010,06,12,RBR,55,56
2010,06,12,RBR,55,57
2010,06,12,RBR,55,57
2010,06,12,RBR,55,57
2010,06,12,FLA,55,113
2010,06,12,RBR,56,56
2010,06,12,RSP,57,107
2010,06,12,XRA,253,303
2010,06,12,XRA,357,417
2010,06,12,RBR,400,400
2010,06,12,RBR,400,400
2010,06,12,RSP,401,401
2010,06,12,XRA,806,814
2010,06,12,FLA,859,940
2010,06,12,XRA,902,922
2010,06,12,RSP,912,916
2010,06,12,RSP,918,930
2010,06,12,RSP,1218,1219
2010,06,12,RSP,2005,2005
2010,06,12,RSP,2006,2006
2010,06,12,RBR,2301,2302
2010,06,12,XRA,2343,2359
2010,06,12,RSP,2346,2346
2010,06,13,XRA,6,26
2010,06,13,XRA,228,235
2010,06,13,XRA,530,544
2010,06,13,FLA,535,540
2010,06,13,RBR,537,538
2010,06,13,RSP,538,552
2010,06,13,FLA,557,602
2010,06,13,XRA,608,613
2010,06,13,FLA,610,615
2010,06,13,RSP,632,633
2010,06,13,XRA,655,700
2010,06,13,FLA,659,707
2010,06,13,RSP,705,707
2010,06,13,XRA,705,710
2010,06,13,FLA,707,711
2010,06,13,FLA,731,739
2010,06,13,XRA,731,738
2010,06,13,RBR,733,733
2010,06,13,RSP,733,734
2010,06,13,FLA,751,758
2010,06,13,XRA,806,816
2010,06,13,FLA,814,825
2010,06,13,FLA,914,922
2010,06,13,XRA,941,948
2010,06,13,FLA,944,957
2010,06,13,XRA,1047,1055
2010,06,13,XRA,1224,1229
2010,06,13,XRA,1320,1326
2010,06,13,XRA,1424,1430
2010,06,13,XRA,1545,1559
2010,06,13,XRA,1810,1817
2010,06,14,XRA,33,40
2010,06,14,XRA,44,54
2010,06,14,RSP,47,49
2010,06,14,FLA,49,103
2010,06,14,XRA,426,435
2010,06,14,XRA,1249,1258
2010,06,14,EPL,1756,2035
2010,06,17,XRA,1023,1047
2010,06,17,FLA,1029,1037
2010,06,17,RSP,1030,1030
2010,06,17,XRA,1733,1758
2010,06,17,XRA,1844,1855
2010,06,18,XRA,1158,1207
2010,06,18,XRA,1749,1759
2010,06,21,DSF,207,1212
2010,06,21,XRA,1908,1914
2010,06,22,XRA,901,906
2010,06,22,XRA,933,941
2010,06,23,XRA,1100,1105
2010,06,23,XRA,1217,1222
2010,06,25,XRA,1017,1025
2010,06,25,XRA,2242,2249
2010,06,25,XRA,2312,2328
2010,06,26,XRA,245,252
2010,06,27,XRA,314,320
2010,06,27,RSP,549,550
2010,06,29,XRA,457,504
2010,06,29,FLA,500,507
2010,06,29,RSP,505,505
2010,06,29,RBR,800,801
2010,06,29,XRA,1523,1605
2010,06,29,RSP,2145,2146
2010,06,29,RSP,2146,2146
2010,06,29,RSP,2147,2148
2010,06,29,RSP,2147,2148
2010,06,29,RSP,2238,2238
2010,07,01,RSP,32,33
2010,07,01,RSP,919,920
2010,07,01,XRA,2054,2101
2010,07,02,RSP,337,337
2010,07,02,RSP,652,652
2010,07,02,RSP,912,912
2010,07,02,RSP,1028,1028
2010,07,02,RSP,1201,1201
2010,07,02,RBR,1717,1718
2010,07,02,RSP,1829,1830
2010,07,02,RSP,1831,1831
2010,07,02,RSP,2029,2029
2010,07,02,RSP,2030,2030
2010,07,03,RSP,612,612
2010,07,03,RSP,1058,1059
2010,07,05,XRA,1836,312
2010,07,06,DSF,124,1314
2010,07,06,XRA,1002,1016
2010,07,07,XRA,1735,1755
2010,07,07,XRA,2041,2048
2010,07,07,XRA,2139,2151
2010,07,07,XRA,2227,2237
2010,07,08,XRA,119,135
2010,07,08,XRA,253,308
2010,07,08,DSF,431,1036
2010,07,08,XRA,2203,2224
2010,07,08,RBR,2206,2206
2010,07,08,XRA,2357,6
2010,07,09,XRA,144,158
2010,07,09,XRA,853,907
2010,07,09,XRA,1236,1259
2010,07,09,XRA,1500,1523
2010,07,09,XRA,1926,2016
2010,07,09,FLA,1944,2037
2010,07,09,BSL,1945,2054
2010,07,09,XRA,2219,2226
2010,07,10,RSP,2005,2006
2010,07,10,XRA,2006,2024
2010,07,10,XRA,2234,2302
2010,07,11,XRA,42,57
2010,07,11,RSP,1405,1409
2010,07,11,XRA,1558,1608
2010,07,11,XRA,1719,1740
2010,07,12,XRA,511,533
2010,07,12,FLA,519,535
2010,07,12,XRA,554,621
2010,07,12,XRA,1134,1144
2010,07,12,XRA,1322,1350
2010,07,13,RSP,1,1
2010,07,13,XRA,259,315
2010,07,13,FLA,310,320
2010,07,13,XRA,831,837
2010,07,13,FLA,834,840
2010,07,13,FLA,834,842
2010,07,13,XRA,1007,1016
2010,07,13,FLA,1012,1018
2010,07,13,XRA,1043,1055
2010,07,13,FLA,1046,1105
2010,07,14,XRA,418,430
2010,07,14,XRA,1056,1102
2010,07,14,XRA,1211,1257
2010,07,14,XRA,2031,2122
2010,07,15,RSP,636,636
2010,07,15,XRA,1319,1326
2010,07,16,XRA,140,158
2010,07,16,XRA,2329,2336
2010,07,17,XRA,17,26
2010,07,17,XRA,1727,1820
2010,07,18,XRA,1924,1930
2010,07,19,XRA,203,211
2010,07,19,XRA,445,454
2010,07,19,XRA,621,629
2010,07,19,XRA,727,836
2010,07,19,XRA,1655,1700
2010,07,19,RSP,2326,2327
2010,07,20,RSP,52,52
2010,07,20,RSP,211,214
2010,07,20,XRA,408,415
2010,07,20,XRA,502,530
2010,07,20,RSP,556,558
2010,07,20,RSP,558,558
2010,07,20,RSP,716,718
2010,07,20,XRA,916,1003
2010,07,20,XRA,1123,1139
2010,07,20,XRA,1234,1251
2010,07,20,XRA,1338,1350
2010,07,20,FLA,1341,1354
2010,07,20,FLA,1514,1518
2010,07,20,FLA,1518,1532
2010,07,20,FLA,1542,1602
2010,07,20,XRA,1852,1859
2010,07,20,FLA,1855,1916
2010,07,21,FLA,110,121
2010,07,21,FLA,133,154
2010,07,21,XRA,243,249
2010,07,21,FLA,255,300
2010,07,21,FLA,302,317
2010,07,21,FLA,317,320
2010,07,21,FLA,321,324
2010,07,21,FLA,325,335
2010,07,21,FLA,339,359
2010,07,21,FLA,409,440
2010,07,21,FLA,434,441
2010,07,21,XRA,434,440
2010,07,21,FLA,441,453
2010,07,21,FLA,502,510
2010,07,21,FLA,550,556
2010,07,21,FLA,656,705
2010,07,21,FLA,712,721
2010,07,21,XRA,724,737
2010,07,21,FLA,725,735
2010,07,21,FLA,746,756
2010,07,21,FLA,807,810
2010,07,21,XRA,907,925
2010,07,21,XRA,1227,1233
2010,07,21,XRA,1424,1449
2010,07,21,XRA,1641,1647
2010,07,21,XRA,1845,1855
2010,07,22,XRA,200,209
2010,07,22,XRA,628,636
2010,07,22,FLA,631,634
2010,07,22,XRA,657,719
2010,07,22,XRA,728,741
2010,07,22,XRA,1207,1226
2010,07,22,FLA,1210,1233
2010,07,22,XRA,1510,1521
2010,07,22,FLA,1514,1519
2010,07,22,XRA,1552,1615
2010,07,22,XRA,1719,1730
2010,07,22,XRA,2130,2145
2010,07,23,XRA,19,26
2010,07,23,FLA,23,31
2010,07,23,XRA,130,145
2010,07,23,XRA,848,902
2010,07,23,FLA,852,914
2010,07,23,FLA,852,913
2010,07,23,XRA,1516,1531
2010,07,23,FLA,1521,1527
2010,07,24,XRA,305,313
2010,07,24,XRA,430,439
2010,07,24,FLA,604,616
2010,07,24,XRA,2033,2041
2010,07,25,XRA,751,757
2010,07,25,RSP,1151,1151
2010,07,25,RBR,1805,1807
2010,07,25,RBR,1809,1809
2010,07,25,XRA,2154,2359
2010,07,26,XRA,32,38
2010,07,26,RBR,33,34
2010,07,26,RSP,34,35
2010,07,26,RSP,143,143
2010,07,26,RSP,214,214
2010,07,26,XRA,411,418
2010,07,26,RSP,415,415
2010,07,26,RSP,437,438
2010,07,26,XRA,454,459
2010,07,26,RSP,456,456
2010,07,26,RSP,534,543
2010,07,26,RSP,543,543
2010,07,26,XRA,610,621
2010,07,26,RSP,703,703
2010,07,26,XRA,1137,1145
2010,07,26,RSP,1421,1422
2010,07,26,XRA,1506,1515
2010,07,26,RSP,1528,1532
2010,07,26,XRA,1625,1637
2010,07,26,XRA,1824,1833
2010,07,26,RSP,2352,2352
2010,07,27,XRA,100,118
2010,07,27,RSP,115,115
2010,07,27,FLA,120,126
2010,07,27,XRA,348,409
2010,07,27,FLA,353,448
2010,07,27,XRA,412,434
2010,07,27,RSP,808,808
2010,07,27,XRA,945,1029
2010,07,27,RSP,1013,1014
2010,07,27,RSP,1033,1040
2010,07,27,RSP,1145,1145
2010,07,27,RBR,1231,1231
2010,07,27,RSP,1500,1505
2010,07,27,RSP,1641,1641
2010,07,27,RSP,1652,1653
2010,07,27,XRA,1914,1939
2010,07,27,RSP,2227,2227
2010,07,27,RSP,2308,2308
2010,07,27,RSP,2317,2318
2010,07,27,XRA,2354,1
2010,07,28,RSP,44,44
2010,07,28,RSP,45,45
2010,07,28,RSP,215,215
2010,07,28,RSP,216,216
2010,07,28,RSP,229,229
2010,07,28,RSP,230,230
2010,07,28,RSP,633,633
2010,07,28,XRA,955,1011
2010,07,28,RSP,1026,1026
2010,07,28,RSP,1123,1123
2010,07,28,XRA,1252,1315
2010,07,28,FLA,1304,1315
2010,07,28,RSP,1843,1843
2010,07,28,XRA,2033,2049
2010,07,28,RSP,2209,2209
2010,07,28,RSP,2304,2304
2010,07,28,RSP,2345,2345
2010,07,29,XRA,50,157
2010,07,29,RSP,405,405
2010,07,29,RSP,406,406
2010,07,29,RSP,536,539
2010,07,29,RSP,916,917
2010,07,29,RSP,944,944
2010,07,29,RSP,1021,1022
2010,07,29,RSP,1124,1124
2010,07,29,RSP,1200,1200
2010,07,29,RSP,1233,1237
2010,07,29,RSP,1339,1344
2010,07,29,RBR,1411,1411
2010,07,29,RSP,1411,1412
2010,07,29,XRA,1827,1851
2010,07,29,RSP,1827,1828
2010,07,30,XRA,106,112
2010,07,30,RSP,153,153
2010,07,30,XRA,221,256
2010,07,30,FLA,227,244
2010,07,30,RSP,431,432
2010,07,30,RSP,503,506
2010,07,30,RSP,634,637
2010,07,30,RSP,744,751
2010,07,30,FLA,751,802
2010,07,30,RSP,756,805
2010,07,30,XRA,811,1012
2010,07,30,RSP,845,846
2010,07,30,RBR,1045,1045
2010,07,30,RSP,1401,1401
2010,07,30,RSP,1736,1738
2010,07,30,RSP,1901,1905
2010,07,30,XRA,2021,2032
2010,07,30,RSP,2211,2212
2010,07,30,XRA,2232,2242
2010,07,30,RSP,2252,2253
2010,07,31,RSP,17,17
2010,07,31,RSP,118,126
2010,07,31,XRA,340,419
2010,07,31,XRA,515,532
2010,07,31,FLA,519,532
2010,07,31,RBR,524,529
2010,07,31,XRA,832,856
2010,07,31,RSP,841,841
2010,07,31,RSP,1052,1058
2010,07,31,RSP,1123,1123
2010,07,31,RSP,1137,1140
2010,07,31,RSP,1224,1226
2010,07,31,XRA,1301,1317
2010,07,31,RSP,1507,1507
2010,07,31,RSP,1631,1633
2010,07,31,RSP,1814,1816
2010,07,31,XRA,1832,1926
2010,07,31,RBR,1920,1922
2010,07,31,RSP,2230,2231
2010,07,31,RSP,2315,2317
2010,08,01,RSP,8,8
2010,08,01,RSP,209,211
2010,08,01,XRA,338,355
2010,08,01,RSP,409,409
2010,08,01,RSP,602,606
2010,08,01,RSP,605,605
2010,08,01,DSF,750,811
2010,08,01,RBR,754,1035
2010,08,01,RBR,755,1052
2010,08,01,XRA,755,935
2010,08,01,RBR,756,756
2010,08,01,FLA,756,946
2010,08,01,RBR,801,946
2010,08,01,RSP,806,814
2010,08,01,RBR,807,1049
2010,08,01,RSP,808,1136
2010,08,01,RBR,811,1052
2010,08,01,RBR,812,1040
2010,08,01,RBR,816,826
2010,08,01,RBR,907,946
2010,08,01,RBR,908,1028
2010,08,01,RBR,909,1027
2010,08,01,RBR,915,942
2010,08,01,RBR,1003,1045
2010,08,01,RSP,1003,1111
2010,08,01,RBR,1005,1051
2010,08,01,RBR,1011,1012
2010,08,01,RBR,1015,1040
2010,08,01,RSP,1016,1016
2010,08,01,RBR,1035,1036
2010,08,01,RBR,1146,1147
2010,08,01,RSP,1146,1147
2010,08,01,RSP,1216,1217
2010,08,01,RBR,1225,1225
2010,08,01,RSP,1415,1418
2010,08,01,RBR,1415,1416
2010,08,01,RBR,1548,1549
2010,08,01,XRA,1606,1638
2010,08,01,RSP,1618,1622
2010,08,01,DSF,1655,2100
2010,08,01,DSF,1712,504
2010,08,01,RSP,1730,1731
2010,08,01,RSP,2022,2022
2010,08,01,RSP,2122,2124
2010,08,01,RSP,2133,2136
2010,08,02,RSP,101,102
2010,08,02,RSP,228,228
2010,08,02,RSP,229,229
2010,08,02,RSP,354,400
2010,08,02,RSP,359,400
2010,08,02,RSP,415,713
2010,08,02,XRA,419,438
2010,08,02,RSP,725,725
2010,08,02,RSP,735,736
2010,08,02,RBR,903,904
2010,08,02,RSP,917,918
2010,08,02,RSP,1107,1617
2010,08,02,RBR,1113,1114
2010,08,02,RBR,1156,1200
2010,08,02,RSP,1209,1210
2010,08,02,RBR,1228,1229
2010,08,02,RBR,1242,1242
2010,08,02,RBR,1254,1254
2010,08,02,RBR,1354,1357
2010,08,02,RBR,1405,1405
2010,08,02,RNS,1405,1415
2010,08,02,RBR,1541,1541
2010,08,02,RBR,1640,1640
2010,08,02,RSP,1655,1655
2010,08,02,RBR,1702,1702
2010,08,02,RBR,1707,1709
2010,08,02,RNS,1716,1716
2010,08,02,RBR,1716,1716
2010,08,02,RSP,1717,1724
2010,08,02,XRA,1721,1730
2010,08,02,RBR,1722,1725
2010,08,02,RSP,1728,1735
2010,08,02,RBR,1732,1733
2010,08,02,RBR,1737,1738
2010,08,02,RSP,2114,2114
2010,08,02,RSP,2200,2200
2010,08,02,RSP,2214,2214
2010,08,02,RSP,2228,2230
2010,08,03,RSP,136,145
2010,08,03,RSP,208,208
2010,08,03,RSP,218,223
2010,08,03,RSP,235,237
2010,08,03,RBR,308,310
2010,08,03,RSP,309,310
2010,08,03,RSP,309,309
2010,08,03,RSP,333,334
2010,08,03,RSP,400,400
2010,08,03,RSP,503,505
2010,08,03,RSP,504,504
2010,08,03,XRA,1007,1046
2010,08,03,RSP,1036,1037
2010,08,03,XRA,1140,1155
2010,08,03,RSP,1151,1354
2010,08,03,XRA,1202,1212
2010,08,03,XRA,1227,1240
2010,08,03,XRA,1417,1428
2010,08,03,RBR,1450,1450
2010,08,03,RBR,1505,1505
2010,08,03,XRA,1657,1704
2010,08,03,RSP,1701,1701
2010,08,03,RBR,2000,2000
2010,08,03,RBR,2002,2002
2010,08,03,XRA,2045,2051
2010,08,03,RSP,2054,2054
2010,08,03,RSP,2108,2110
2010,08,03,RSP,2231,2319
2010,08,03,RSP,2241,2242
2010,08,03,RBR,2256,2256
2010,08,03,RBR,2309,2309
2010,08,03,RBR,2311,2311
2010,08,04,RBR,43,430
2010,08,04,XRA,236,242
2010,08,04,XRA,251,258
2010,08,04,RSP,546,546
2010,08,04,RSP,603,603
2010,08,04,RSP,751,755
2010,08,04,XRA,913,939
